Accession,BioSample,Organism_Name,Species,Isolate,Segment,GenBank_Title,Length,Nuc_Completeness,Geo_Location,Country,Host,Collection_Date
KM272925,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus strain 026_R_Msambweni movement protein (MP) gene, partial cds",494,partial,Kenya,Kenya,Manihot esculenta,2012-03-15
KM272926,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus strain 025_R_Kakamega movement protein (MP) gene, partial cds",494,partial,Kenya,Kenya,Manihot esculenta,2012-03-15
KM272927,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus strain 040_R_Chepkoilel movement protein (MP) gene, partial cds",494,partial,Kenya,Kenya,Manihot esculenta,2012-03-15
KM272928,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus strain 039_R_Bungoma_West movement protein (MP) gene, partial cds",494,partial,Kenya,Kenya,Manihot esculenta,2012-03-15
KM272929,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus strain Malindi movement protein (MP) gene, partial cds",494,partial,Kenya,Kenya,Manihot esculenta,2012-03-15
KM272930,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus strain 037_R_Embu_Gaturi movement protein (MP) gene, partial cds",494,partial,Kenya,Kenya,Manihot esculenta,2012-03-15
KM272931,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus strain 028_R_Wundanyi movement protein (MP) gene, partial cds",494,partial,Kenya,Kenya,Manihot esculenta,2012-03-15
KM272932,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus strain 029_R_Kisii_Central movement protein (MP) gene, partial cds",494,partial,Kenya,Kenya,Manihot esculenta,2012-03-15
KM272933,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus strain 032_R_Kilifi movement protein (MP) gene, partial cds",494,partial,Kenya,Kenya,Manihot esculenta,2012-03-15
KM272934,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus strain Makueni movement protein (MP) gene, partial cds",494,partial,Kenya,Kenya,Manihot esculenta,2012-03-15
KM272935,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus strain Maara movement protein (MP) gene, partial cds",494,partial,Kenya,Kenya,Manihot esculenta,2012-03-15
KM272936,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus strain Teso movement protein (MP) gene, partial cds",494,partial,Kenya,Kenya,Manihot esculenta,2012-03-15
KJ887964,,East African cassava mosaic virus,Begomovirus manihotisafricaense,MG:MG242A3:10,A,"East African cassava mosaic virus isolate MG:MG242A3:10 segment A, complete sequence",2801,complete,Madagascar,Madagascar,Manihot esculenta,2010-04-28
HG530112,,East African cassava mosaic virus,Begomovirus manihotisafricaense,KE:mtw:CMD-MI85:12,DNA A,"East African cassava mosaic virus DNA A complete sequence, isolate KE:mtw:CMD-MI85:12",2799,complete,Kenya:Mtwapa,Kenya,Manihot esculenta,2012
HG530113,,East African cassava mosaic virus,Begomovirus manihotisafricaense,KE:mtw:CMD-MI88:12,DNA A,"East African cassava mosaic virus DNA A complete sequence, isolate KE:mtw:CMD-MI88:12",2799,complete,Kenya:Mtwapa,Kenya,Manihot esculenta,2012
HG530114,,East African cassava mosaic virus,Begomovirus manihotisafricaense,KE:mtw:CMD-MI96:12,DNA A,"East African cassava mosaic virus DNA A complete sequence, isolate KE:mtw:CMD-MI96:12",2799,complete,Kenya:Mtwapa,Kenya,Manihot esculenta,2012
HG530115,,East African cassava mosaic virus,Begomovirus manihotisafricaense,KE:mtw:CMD-MI93:12,DNA A,"East African cassava mosaic virus DNA A complete sequence, isolate KE:mtw:CMD-MI93:12",2799,complete,Kenya:Mtwapa,Kenya,Manihot esculenta,2012
HG530116,,East African cassava mosaic virus,Begomovirus manihotisafricaense,KE:mtw:CMD-MI95:12,DNA A,"East African cassava mosaic virus DNA A complete sequence, isolate KE:mtw:CMD-MI95:12",2800,complete,Kenya:Mtwapa,Kenya,Manihot esculenta,2012
JX658692,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"UNVERIFIED: East African cassava mosaic virus clone EACMV[MA:07:26N] AV2-like (AV2), CP-like (AV1), REn-like (AC3), and TrAP-like genes, complete sequence; and Rep gene, complete cds",2803,complete,Malawi,Malawi,Manihot esculenta,
JX679247,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,DNA-B,"East African cassava mosaic virus clone EACMV[MA;4N;07]B segment DNA-B, complete sequence",2758,complete,Malawi,Malawi,Manihot esculenta,
JX473582,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus strain Malawi/2007/8N, complete sequence",2798,complete,Malawi,Malawi,,2007
HE979769,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-UG[UG:Nam:CMD-MI13:12],DNA-A,"East African cassava mosaic virus segment DNA-A, isolate EACMV-UG[UG:Nam:CMD-MI13:12], complete genome",2799,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979770,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-UG[UG:Nam:CMD-MI40:12],DNA-A,"East African cassava mosaic virus segment DNA-A, isolate EACMV-UG[UG:Nam:CMD-MI40:12], complete genome",2799,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979771,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-UG[UG:Nam:CMD-MI48:12],DNA-A,"East African cassava mosaic virus segment DNA-A, isolate EACMV-UG[UG:Nam:CMD-MI48:12], complete genome",2799,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979772,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-UG[UG:Nam:CMD-MI53:12],DNA-A,"East African cassava mosaic virus segment DNA-A, isolate EACMV-UG[UG:Nam:CMD-MI53:12], complete genome",2799,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979773,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-UG[UG:Nam:CMD-MI54:12],DNA-A,"East African cassava mosaic virus segment DNA-A, isolate EACMV-UG[UG:Nam:CMD-MI54:12], complete genome",2799,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979774,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-UG[UG:Nam:CMD-MI62:12],DNA-A,"East African cassava mosaic virus segment DNA-A, isolate EACMV-UG[UG:Nam:CMD-MI62:12], complete genome",2800,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979775,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-UG[UG:Nam:CMD-MI63:12],DNA-A,"East African cassava mosaic virus segment DNA-A, isolate EACMV-UG[UG:Nam:CMD-MI63:12], complete genome",2800,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979776,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-UG[UG:Nam:CMD-MI39:12]DNA-B,DNA-B,"East African cassava mosaic virus segment DNA-B, isolate EACMV-UG[UG:Nam:CMD-MI39:12]DNA-B, complete genome",2773,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979777,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-UG[UG:Nam:CMD-MI56:12]DNA-B,DNA-B,"East African cassava mosaic virus segment DNA-B, isolate EACMV-UG[UG:Nam:CMD-MI56:12]DNA-B, complete genome",2773,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979778,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-UG[UG:Nam:CMD-MI61:12]DNA-B,DNA-B,"East African cassava mosaic virus segment DNA-B, isolate EACMV-UG[UG:Nam:CMD-MI61:12]DNA-B, complete genome",2775,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979779,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-UG[UG:Nam:CMD-MI44:12]DNA-B,DNA-B,"East African cassava mosaic virus segment DNA-B, isolate EACMV-UG[UG:Nam:CMD-MI44:12]DNA-B, complete genome",2755,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979780,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-UG[UG:Nam:CMD-MI52:12]DNA-B,DNA-B,"East African cassava mosaic virus segment DNA-B, isolate EACMV-UG[UG:Nam:CMD-MI52:12]DNA-B, complete genome",2773,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
JQ804887,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF138,,"East African cassava mosaic virus Uganda isolate CF138 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804888,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF102,,"East African cassava mosaic virus Uganda isolate CF102 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804889,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF134,,"East African cassava mosaic virus Uganda isolate CF134 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804890,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF044,,"East African cassava mosaic virus Uganda isolate CF044 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804891,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF140,,"East African cassava mosaic virus Uganda isolate CF140 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804892,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF110,,"East African cassava mosaic virus Uganda isolate CF110 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804893,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF085,,"East African cassava mosaic virus Uganda isolate CF085 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804894,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF129,,"East African cassava mosaic virus Uganda isolate CF129 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804895,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF143,,"East African cassava mosaic virus Uganda isolate CF143 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804896,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF145,,"East African cassava mosaic virus Uganda isolate CF145 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804897,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF139,,"East African cassava mosaic virus Uganda isolate CF139 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804898,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF122,,"East African cassava mosaic virus Uganda isolate CF122 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804899,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF030,,"East African cassava mosaic virus Uganda isolate CF030 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804900,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF071,,"East African cassava mosaic virus Uganda isolate CF071 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804901,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF150,,"East African cassava mosaic virus Uganda isolate CF150 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804902,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF125,,"East African cassava mosaic virus Uganda isolate CF125 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804903,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF045,,"East African cassava mosaic virus Uganda isolate CF045 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804904,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF052,,"East African cassava mosaic virus Uganda isolate CF052 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804905,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF095,,"East African cassava mosaic virus Uganda isolate CF095 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804906,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF119,,"East African cassava mosaic virus Uganda isolate CF119 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804907,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF079,,"East African cassava mosaic virus Uganda isolate CF079 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804908,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF043,,"East African cassava mosaic virus Uganda isolate CF043 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804909,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF055,,"East African cassava mosaic virus Uganda isolate CF055 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804910,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF083,,"East African cassava mosaic virus Uganda isolate CF083 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804911,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF089,,"East African cassava mosaic virus Uganda isolate CF089 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804912,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF112,,"East African cassava mosaic virus Uganda isolate CF112 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804913,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF115,,"East African cassava mosaic virus Uganda isolate CF115 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JQ804914,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,CF084,,"East African cassava mosaic virus Uganda isolate CF084 Rep (AC1) gene, partial cds",399,partial,Central African Republic,Central African Republic,Manihot esculenta,2007-08-15
JX910240,,East African cassava mosaic virus-Congo,Begomovirus manihotisafricaense,,DNA-A,"East African cassava mosaic virus-Congo segment DNA-A, complete sequence",2798,complete,Republic of the Congo,Republic of the Congo,Manihot esculenta,2012-06-08
JN941177,,East African cassava mosaic virus,Begomovirus manihotisafricaense,AO7,A,"East African cassava mosaic virus isolate AO7 segment A, complete sequence",2799,complete,Angola,Angola,Manihot esculenta,2009-01-08
JX120575,,East African cassava mosaic virus,Begomovirus manihotisafricaense,SC03B11p,DNA-A,"East African cassava mosaic virus isolate SC03B11p nonfunctional coat protein gene, partial sequence",310,partial,Seychelles: La Digue,Seychelles,Manihot esculenta,2009
HE814063,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,Central African Republic-Ippy-CF36-2007,DNA-A,"East African cassava mosaic virus Uganda segment DNA-A, isolate Central African Republic-Ippy-CF36-2007 complete sequence",2798,partial,Central African Republic:Center,Central African Republic,Manihot esculenta,2007-08
HE814064,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,Chad-Ndokono-TD1-2008,DNA-A,"East African cassava mosaic virus Uganda segment DNA-A, isolate Chad-Ndokono-TD1-2008 complete sequence",2798,partial,Chad:South,Chad,Manihot esculenta,2008
JF909063,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ01B07:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Anjouan:AJ01B07:2004 segment DNA-A, complete sequence",2802,complete,Comoros: Anjouan,Comoros,Manihot esculenta,2004
JF909064,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ02B00:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Anjouan:AJ02B00:2004 segment DNA-A, complete sequence",2802,complete,Comoros: Anjouan,Comoros,Manihot esculenta,2004
JF909065,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ02B37:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Anjouan:AJ02B37:2004 segment DNA-A, complete sequence",2801,complete,Comoros: Anjouan,Comoros,Manihot esculenta,2004
JF909066,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ03B00:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Anjouan:AJ03B00:2004 segment DNA-A, complete sequence",2801,complete,Comoros: Anjouan,Comoros,Manihot esculenta,2004
JF909067,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ03B11:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Anjouan:AJ03B11:2004 segment DNA-A, complete sequence",2801,complete,Comoros: Anjouan,Comoros,Manihot esculenta,2004
JF909068,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ04B16:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Anjouan:AJ04B16:2004 segment DNA-A, complete sequence",2801,complete,Comoros: Anjouan,Comoros,Manihot esculenta,2004
JF909069,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ06B21:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Anjouan:AJ06B21:2004 segment DNA-A, complete sequence",2801,complete,Comoros: Anjouan,Comoros,Manihot esculenta,2004
JF909070,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ07B00:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Anjouan:AJ07B00:2004 segment DNA-A, complete sequence",2801,complete,Comoros: Anjouan,Comoros,Manihot esculenta,2004
JF909071,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ07B26:2003,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Anjouan:AJ07B26:2003 segment DNA-A, complete sequence",2801,complete,Comoros: Anjouan,Comoros,Manihot esculenta,2003
JF909072,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ10B00:2005,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Anjouan:AJ10B00:2005 segment DNA-A, complete sequence",2801,complete,Comoros: Anjouan,Comoros,Manihot esculenta,2005
JF909073,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ18BW3:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Anjouan:AJ18BW3:2009 segment DNA-A, complete sequence",2801,complete,Comoros: Anjouan,Comoros,Manihot esculenta,2009
JF909074,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ21AL3:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Anjouan:AJ21AL3:2009 segment DNA-A, complete sequence",2800,complete,Comoros: Anjouan,Comoros,Manihot esculenta,2009
JF909075,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ26BP1:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Anjouan:AJ26BP1:2009 segment DNA-A, complete sequence",2801,complete,Comoros: Anjouan,Comoros,Manihot esculenta,2009
JF909076,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ29BE2:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Anjouan:AJ29BE2:2009 segment DNA-A, complete sequence",2801,complete,Comoros: Anjouan,Comoros,Manihot esculenta,2009
JF909077,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ32BT2:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Anjouan:AJ32BT2:2009 segment DNA-A, complete sequence",2765,complete,Comoros: Anjouan,Comoros,Manihot esculenta,2009
JF909082,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC05B25:2008,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Grande-Comore:GC05B25:2008 segment DNA-A, complete sequence",2802,complete,Comoros: Grande-Comore,Comoros,Manihot esculenta,2008
JF909084,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC09B29:2008,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Grande-Comore:GC09B29:2008 segment DNA-A, complete sequence",2801,complete,Comoros: Grande-Comore,Comoros,Manihot esculenta,2008
JF909090,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC12B61:2008,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Grande-Comore:GC12B61:2008 segment DNA-A, complete sequence",2802,complete,Comoros: Grande-Comore,Comoros,Manihot esculenta,2008
JF909092,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC14E06:2008,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Grande-Comore:GC14E06:2008 segment DNA-A, complete sequence",2801,complete,Comoros: Grande-Comore,Comoros,Manihot esculenta,2008
JF909096,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC18B00:2005,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Grande-Comore:GC18B00:2005 segment DNA-A, complete sequence",2801,complete,Comoros: Grande-Comore,Comoros,Manihot esculenta,2005
JF909097,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC20B00:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Grande-Comore:GC20B00:2004 segment DNA-A, complete sequence",2802,complete,Comoros: Grande-Comore,Comoros,Manihot esculenta,2004
JF909099,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC22AY2:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Grande-Comore:GC22AY2:2004 segment DNA-A, complete sequence",2801,complete,Comoros: Grande-Comore,Comoros,Manihot esculenta,2004
JF909106,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC30BP1:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Grande-Comore:GC30BP1:2009 segment DNA-A, complete sequence",2801,complete,Comoros: Grande-Comore,Comoros,Manihot esculenta,2009
JF909110,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC32AF2:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Grande-Comore:GC32AF2:2009 segment DNA-A, complete sequence",2801,complete,Comoros: Grande-Comore,Comoros,Manihot esculenta,2009
JF909111,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC32BY1:2010,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Grande-Comore:GC32BY1:2010 segment DNA-A, complete sequence",2801,complete,Comoros: Grande-Comore,Comoros,Manihot esculenta,2010
JF909115,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC36BI2:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Grande-Comore:GC36BI2:2009 segment DNA-A, complete sequence",2801,complete,Comoros: Grande-Comore,Comoros,Manihot esculenta,2009
JF909118,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC43AO3:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Grande-Comore:GC43AO3:2009 segment DNA-A, complete sequence",2801,complete,Comoros: Grande-Comore,Comoros,Manihot esculenta,2009
JF909119,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC45AI1:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Grande-Comore:GC45AI1:2009 segment DNA-A, complete sequence",2801,complete,Comoros: Grande-Comore,Comoros,Manihot esculenta,2009
JF909120,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC47AX3:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Grande-Comore:GC47AX3:2009 segment DNA-A, complete sequence",2801,complete,Comoros: Grande-Comore,Comoros,Manihot esculenta,2009
JF909121,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC47BZ2:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Grande-Comore:GC47BZ2:2009 segment DNA-A, complete sequence",2801,complete,Comoros: Grande-Comore,Comoros,Manihot esculenta,2009
JF909131,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Moheli:MO09AR2:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Moheli:MO09AR2:2009 segment DNA-A, complete sequence",2801,complete,Comoros: Moheli,Comoros,Manihot esculenta,2009
JF909133,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Moheli:MO10BN3:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Moheli:MO10BN3:2009 segment DNA-A, complete sequence",2800,complete,Comoros: Moheli,Comoros,Manihot esculenta,2009
JF909139,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Moheli:MO15AZ1:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Moheli:MO15AZ1:2009 segment DNA-A, complete sequence",2800,complete,Comoros: Moheli,Comoros,Manihot esculenta,2009
JF909149,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Moheli:MO29AN3:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Moheli:MO29AN3:2009 segment DNA-A, complete sequence",2801,complete,Comoros: Moheli,Comoros,Manihot esculenta,2009
JF909150,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Moheli:MO30BY1:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Moheli:MO30BY1:2009 segment DNA-A, complete sequence",2801,complete,Comoros: Moheli,Comoros,Manihot esculenta,2009
JF909151,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Seychelles:Mahe:SC01B01:2006,DNA-A,"East African cassava mosaic virus-Kenya isolate Seychelles:Mahe:SC01B01:2006 segment DNA-A, complete sequence",2801,complete,Seychelles: Mahe,Seychelles,Manihot esculenta,2006
