Accession,BioSample,Organism_Name,Species,Isolate,Segment,GenBank_Title,Length,Nuc_Completeness,Geo_Location,Country,Host,Collection_Date
JF909120,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC47AX3:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Grande-Comore:GC47AX3:2009 segment DNA-A, complete sequence",2801,complete,Comoros: Grande-Comore,Comoros,Manihot esculenta,2009
JF909121,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC47BZ2:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Grande-Comore:GC47BZ2:2009 segment DNA-A, complete sequence",2801,complete,Comoros: Grande-Comore,Comoros,Manihot esculenta,2009
JF909111,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC32BY1:2010,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Grande-Comore:GC32BY1:2010 segment DNA-A, complete sequence",2801,complete,Comoros: Grande-Comore,Comoros,Manihot esculenta,2010
JF909131,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Moheli:MO09AR2:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Moheli:MO09AR2:2009 segment DNA-A, complete sequence",2801,complete,Comoros: Moheli,Comoros,Manihot esculenta,2009
JF909133,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Moheli:MO10BN3:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Moheli:MO10BN3:2009 segment DNA-A, complete sequence",2800,complete,Comoros: Moheli,Comoros,Manihot esculenta,2009
JF909139,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Moheli:MO15AZ1:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Moheli:MO15AZ1:2009 segment DNA-A, complete sequence",2800,complete,Comoros: Moheli,Comoros,Manihot esculenta,2009
JF909149,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Moheli:MO29AN3:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Moheli:MO29AN3:2009 segment DNA-A, complete sequence",2801,complete,Comoros: Moheli,Comoros,Manihot esculenta,2009
JF909150,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Moheli:MO30BY1:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Moheli:MO30BY1:2009 segment DNA-A, complete sequence",2801,complete,Comoros: Moheli,Comoros,Manihot esculenta,2009
JF909173,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT23B10:2003,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT23B10:2003 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2003
JF909175,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT25B20:2003,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT25B20:2003 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2003
JF909179,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT33B59:2003,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT33B59:2003 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2003
JF909174,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT24B16:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT24B16:2004 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2004
JF909176,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT26B24:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT26B24:2004 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2004
JF909177,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT27B31:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT27B31:2004 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2004
JF909178,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT28B34:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT28B34:2004 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2004
JF909180,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT34B44:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT34B44:2004 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2004
JF909181,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT36B00:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT36B00:2004 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2004
JF909182,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT36B49:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT36B49:2004 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2004
JF909163,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT03B38:2005,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT03B38:2005 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2005
JF909164,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT03E63:2005,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT03E63:2005 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2005
JF909165,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT04B41:2005,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT04B41:2005 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2005
JF909166,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT04E67:2005,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT04E67:2005 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2005
JF909167,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT07B51:2005,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT07B51:2005 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2005
JF909168,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT09B65:2005,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT09B65:2005 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2005
JF909169,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT10B67:2005,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT10B67:2005 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2005
JF909170,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT11B71:2005,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT11B71:2005 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2005
JF909171,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT12B76:2005,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT12B76:2005 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2005
JF909183,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT43B01:2008,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT43B01:2008 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909184,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT43E01:2008,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT43E01:2008 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909185,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT44B01:2008,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT44B01:2008 segment DNA-A, complete sequence",2800,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909188,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT48E15:2008,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT48E15:2008 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909189,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT49A66:2008,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT49A66:2008 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909190,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT49E10:2008,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT49E10:2008 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909191,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT50B12:2008,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT50B12:2008 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909192,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT51B14:2008,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT51B14:2008 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909193,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT55B06:2008,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT55B06:2008 segment DNA-A, complete sequence",2799,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909194,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT57E10:2008,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT57E10:2008 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909195,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT59B30:2008,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT59B30:2008 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909196,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT59E19:2008,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT59E19:2008 segment DNA-A, complete sequence",2801,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909198,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Mayotte:YT67B08:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Mayotte:YT67B08:2009 segment DNA-A, complete sequence",2800,complete,Mayotte,Mayotte,Manihot esculenta,2009
JF909154,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Seychelles:La Digue:SC08AX1:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Seychelles:La Digue:SC08AX1:2004 segment DNA-A, complete sequence",2801,complete,Seychelles: La Digue,Seychelles,Manihot esculenta,2004
JF909157,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Seychelles:La digue:SC15B16:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Seychelles:La digue:SC15B16:2004 segment DNA-A, complete sequence",2801,complete,Seychelles: La Digue,Seychelles,Manihot esculenta,2004
JF909153,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Seychelles:La Digue:SC03AK1:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Seychelles:La Digue:SC03AK1:2009 segment DNA-A, complete sequence",2801,complete,Seychelles: La Digue,Seychelles,Manihot esculenta,2009
JF909155,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Seychelles:Mahe:SC10AS1:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Seychelles:Mahe:SC10AS1:2004 segment DNA-A, complete sequence",2802,complete,Seychelles: Mahe,Seychelles,Manihot esculenta,2004
JF909156,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Seychelles:Mahe:SC12B01:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Seychelles:Mahe:SC12B01:2004 segment DNA-A, complete sequence",2801,complete,Seychelles: Mahe,Seychelles,Manihot esculenta,2004
JF909159,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Seychelles:Mahe:SC16B20:2005,DNA-A,"East African cassava mosaic virus-Kenya isolate Seychelles:Mahe:SC16B20:2005 segment DNA-A, complete sequence",2801,complete,Seychelles: Mahe,Seychelles,Manihot esculenta,2005
JF909160,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Seychelles:Mahe:SC17B31:2005,DNA-A,"East African cassava mosaic virus-Kenya isolate Seychelles:Mahe:SC17B31:2005 segment DNA-A, complete sequence",2801,complete,Seychelles: Mahe,Seychelles,Manihot esculenta,2005
JF909161,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Seychelles:Mahe:SC18B32:2005,DNA-A,"East African cassava mosaic virus-Kenya isolate Seychelles:Mahe:SC18B32:2005 segment DNA-A, complete sequence",2801,complete,Seychelles: Mahe,Seychelles,Manihot esculenta,2005
JF909151,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Seychelles:Mahe:SC01B01:2006,DNA-A,"East African cassava mosaic virus-Kenya isolate Seychelles:Mahe:SC01B01:2006 segment DNA-A, complete sequence",2801,complete,Seychelles: Mahe,Seychelles,Manihot esculenta,2006
JF909152,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Seychelles:Mahe:SC02B07:2006,DNA-A,"East African cassava mosaic virus-Kenya isolate Seychelles:Mahe:SC02B07:2006 segment DNA-A, complete sequence",2801,complete,Seychelles: Mahe,Seychelles,Manihot esculenta,2006
JF909162,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Seychelles:Praslin:SC22B15:2009,DNA-A,"East African cassava mosaic virus-Kenya isolate Seychelles:Praslin:SC22B15:2009 segment DNA-A, complete sequence",2801,complete,Seychelles: Praslin,Seychelles,Manihot esculenta,2009
JN053439,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,B2J13,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate B2J13 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053447,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,B2J2,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate B2J2 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053432,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,B2J5,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate B2J5 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053433,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,B3J1,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate B3J1 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053434,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,B3J13,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate B3J13 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053440,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,B3J2,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate B3J2 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053448,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,B3J3,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate B3J3 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053435,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,B4J15,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate B4J15 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053441,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,B4J3,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate B4J3 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053449,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,B4J5,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate B4J5 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053450,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,B5J15,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate B5J15 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053442,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,B5J3,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate B5J3 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053451,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,BxJ15,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate BxJ15 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053436,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,BxJ4,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate BxJ4 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053443,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,BxJ5,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate BxJ5 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053444,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,K1J3,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate K1J3 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053452,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,K2J3,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate K2J3 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053437,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,K2J4,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate K2J4 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053445,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,K3J4,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate K3J4 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053453,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,K4J1,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate K4J1 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053438,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,K4J3,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate K4J3 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053446,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,K5J6,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate K5J6 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053454,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,S1J12,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate S1J12 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053455,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,S4J1,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate S4J1 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053457,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,B2C5,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate B2C5 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Manihot esculenta,2009-08-29
JN053459,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,B3C2,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate B3C2 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Manihot esculenta,2009-08-29
JN053456,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,S3C1,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate S3C1 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Manihot esculenta,2009-08-29
JN053458,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,S4C6,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate S4C6 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Manihot esculenta,2009-08-29
