Accession,BioSample,Organism_Name,Species,Isolate,Segment,GenBank_Title,Length,Nuc_Completeness,Geo_Location,Country,Host,Collection_Date
KJ887957.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG226A1:10,A,"East African cassava mosaic Kenya virus isolate MG:MG226A1:10 segment A, complete sequence",2798,complete,Madagascar,Madagascar,Manihot esculenta,2010-04-27
KJ887959.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG234A1:10,A,"East African cassava mosaic Kenya virus isolate MG:MG234A1:10 segment A, complete sequence",2761,complete,Madagascar,Madagascar,Manihot esculenta,2010-04-27
KJ887960.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG235A2:10,A,"East African cassava mosaic Kenya virus isolate MG:MG235A2:10 segment A, complete sequence",2798,complete,Madagascar,Madagascar,Manihot esculenta,2010-04-27
KJ887962.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG239A13:10,A,"East African cassava mosaic Kenya virus isolate MG:MG239A13:10 segment A, complete sequence",2795,complete,Madagascar,Madagascar,Manihot esculenta,2010-04-28
KJ887963.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG241A1:10,A,"East African cassava mosaic Kenya virus isolate MG:MG241A1:10 segment A, complete sequence",2798,complete,Madagascar,Madagascar,Manihot esculenta,2010-04-28
KJ887687.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG253A1:10,B,"East African cassava mosaic Kenya virus isolate MG:MG253A1:10 segment B, complete sequence",2687,complete,Madagascar,Madagascar,Manihot esculenta,2010-04-29
KJ887689.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG273A1:10,B,"East African cassava mosaic Kenya virus isolate MG:MG273A1:10 segment B, complete sequence",2768,complete,Madagascar,Madagascar,Manihot esculenta,2010-05-01
KJ887973.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG294A1:10,A,"East African cassava mosaic Kenya virus isolate MG:MG294A1:10 segment A, complete sequence",2798,complete,Madagascar,Madagascar,Manihot esculenta,2010-05-03
KJ887691.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG295A1:10,B,"East African cassava mosaic Kenya virus isolate MG:MG295A1:10 segment B, complete sequence",2735,complete,Madagascar,Madagascar,Manihot esculenta,2010-05-03
KJ888035.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG537A7:11,A,"East African cassava mosaic Kenya virus isolate MG:MG537A7:11 segment A, complete sequence",2799,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-01
KJ888038.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG552A2:11,A,"East African cassava mosaic Kenya virus isolate MG:MG552A2:11 segment A, complete sequence",2798,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-01
KJ888047.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG578A2:11,A,"East African cassava mosaic Kenya virus isolate MG:MG578A2:11 segment A, complete sequence",2798,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-02
KJ888048.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG579A3:11,A,"East African cassava mosaic Kenya virus isolate MG:MG579A3:11 segment A, complete sequence",2798,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-02
KJ888050.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG582A1:11,A,"East African cassava mosaic Kenya virus isolate MG:MG582A1:11 segment A, complete sequence",2798,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-02
KJ888051.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG583A1:11,A,"East African cassava mosaic Kenya virus isolate MG:MG583A1:11 segment A, complete sequence",2798,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-02
KJ888053.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG584A6:11,A,"East African cassava mosaic Kenya virus isolate MG:MG584A6:11 segment A, complete sequence",2798,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-02
KJ888055.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG603A5:11,A,"East African cassava mosaic Kenya virus isolate MG:MG603A5:11 segment A, complete sequence",2798,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-03
KJ888058.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG619A1:11,A,"East African cassava mosaic Kenya virus isolate MG:MG619A1:11 segment A, complete sequence",2775,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-03
KJ888061.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG619A2:11,A,"East African cassava mosaic Kenya virus isolate MG:MG619A2:11 segment A, complete sequence",2775,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-03
KJ888066.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG632A1:11,A,"East African cassava mosaic Kenya virus isolate MG:MG632A1:11 segment A, complete sequence",2798,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-04
KJ888068.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG633A7:11,A,"East African cassava mosaic Kenya virus isolate MG:MG633A7:11 segment A, complete sequence",2796,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-04
KJ887581.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG635A6:11,A,"East African cassava mosaic Kenya virus isolate MG:MG635A6:11 segment A, complete sequence",2797,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-04
KJ888069.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG637A4:11,A,"East African cassava mosaic Kenya virus isolate MG:MG637A4:11 segment A, complete sequence",2797,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-04
KJ888071.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG638A5:11,A,"East African cassava mosaic Kenya virus isolate MG:MG638A5:11 segment A, complete sequence",2798,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-04
KJ888072.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG638A8:11,A,"East African cassava mosaic Kenya virus isolate MG:MG638A8:11 segment A, complete sequence",2798,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-04
KJ888073.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG640A1:11,A,"East African cassava mosaic Kenya virus isolate MG:MG640A1:11 segment A, complete sequence",2797,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-04
KJ888074.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG640A3:11,A,"East African cassava mosaic Kenya virus isolate MG:MG640A3:11 segment A, complete sequence",2797,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-04
KJ888076.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG648A8:11,A,"East African cassava mosaic Kenya virus isolate MG:MG648A8:11 segment A, complete sequence",2797,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-04
KJ888079.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG649A1:11,A,"East African cassava mosaic Kenya virus isolate MG:MG649A1:11 segment A, complete sequence",2798,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-04
KJ888081.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG650A7:11,A,"East African cassava mosaic Kenya virus isolate MG:MG650A7:11 segment A, complete sequence",2798,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-04
KJ888083.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG652A11:11,A,"East African cassava mosaic Kenya virus isolate MG:MG652A11:11 segment A, complete sequence",2797,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-04
KJ888084.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG653A3:11,A,"East African cassava mosaic Kenya virus isolate MG:MG653A3:11 segment A, complete sequence",2798,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-04
KJ888085.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG655A2:11,A,"East African cassava mosaic Kenya virus isolate MG:MG655A2:11 segment A, complete sequence",2798,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-04
KJ888087.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,MG:MG656A2:11,A,"East African cassava mosaic Kenya virus isolate MG:MG656A2:11 segment A, complete sequence",2798,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-04
JF909236.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT23A02:2003,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT23A02:2003 segment DNA-B, complete sequence",2764,complete,Mayotte,Mayotte,Manihot esculenta,2003
JF909237.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT25A13:2003,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT25A13:2003 segment DNA-B, complete sequence",2762,complete,Mayotte,Mayotte,Manihot esculenta,2003
JF909238.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT33A26:2003,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT33A26:2003 segment DNA-B, complete sequence",2761,complete,Mayotte,Mayotte,Manihot esculenta,2003
JF909239.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT36A77:2004,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT36A77:2004 segment DNA-B, complete sequence",2684,complete,Mayotte,Mayotte,Manihot esculenta,2004
JF909240.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT39A37:2004,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT39A37:2004 segment DNA-B, complete sequence",2762,complete,Mayotte,Mayotte,Manihot esculenta,2004
JF909229.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT01A01:2005,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT01A01:2005 segment DNA-B, complete sequence",2765,complete,Mayotte,Mayotte,Manihot esculenta,2005
JF909230.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT02A06:2005,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT02A06:2005 segment DNA-B, complete sequence",2762,complete,Mayotte,Mayotte,Manihot esculenta,2005
JF909231.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT07A31:2005,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT07A31:2005 segment DNA-B, complete sequence",2763,complete,Mayotte,Mayotte,Manihot esculenta,2005
JF909232.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT08A36:2005,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT08A36:2005 segment DNA-B, complete sequence",2766,complete,Mayotte,Mayotte,Manihot esculenta,2005
JF909233.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT10A46:2005,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT10A46:2005 segment DNA-B, complete sequence",2761,complete,Mayotte,Mayotte,Manihot esculenta,2005
JF909234.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT11A51:2005,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT11A51:2005 segment DNA-B, complete sequence",2768,complete,Mayotte,Mayotte,Manihot esculenta,2005
JF909235.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT12A56:2005,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT12A56:2005 segment DNA-B, complete sequence",2761,complete,Mayotte,Mayotte,Manihot esculenta,2005
JF909172.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT14B79:2005,DNA-A,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT14B79:2005 segment DNA-A, complete sequence",2797,complete,Mayotte,Mayotte,Manihot esculenta,2005
JF909241.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT42A41:2008,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT42A41:2008 segment DNA-B, complete sequence",2761,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909242.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT42B03:2008,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT42B03:2008 segment DNA-B, complete sequence",2762,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909243.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT43A46:2008,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT43A46:2008 segment DNA-B, complete sequence",2766,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909244.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT43B04:2008,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT43B04:2008 segment DNA-B, complete sequence",2766,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909245.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT44A51:2008,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT44A51:2008 segment DNA-B, complete sequence",2764,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909246.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT45B07:2008,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT45B07:2008 segment DNA-B, complete sequence",2767,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909186.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT45B12:2008,DNA-A,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT45B12:2008 segment DNA-A, complete sequence",2798,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909247.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT45E12:2008,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT45E12:2008 segment DNA-B, complete sequence",2767,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909187.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT48B08:2008,DNA-A,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT48B08:2008 segment DNA-A, complete sequence",2798,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909248.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT49B14:2008,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT49B14:2008 segment DNA-B, complete sequence",2767,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909249.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT50A75:2008,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT50A75:2008 segment DNA-B, complete sequence",2761,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909250.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT51A01:2008,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT51A01:2008 segment DNA-B, complete sequence",2746,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909251.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT53B10:2008,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT53B10:2008 segment DNA-B, complete sequence",2763,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909252.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT58A27:2008,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT58A27:2008 segment DNA-B, complete sequence",2766,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909253.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT58B26:2008,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT58B26:2008 segment DNA-B, complete sequence",2768,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909197.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT64B02:2008,DNA-A,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT64B02:2008 segment DNA-A, complete sequence",2798,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909199.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT69B17:2008,DNA-A,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT69B17:2008 segment DNA-A, complete sequence",2798,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909254.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT72AL1:2008,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT72AL1:2008 segment DNA-B, complete sequence",2768,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909255.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Comoros:Mayotte:YT72B18:2008,DNA-B,"East African cassava mosaic Kenya virus isolate Comoros:Mayotte:YT72B18:2008 segment DNA-B, complete sequence",2769,complete,Mayotte,Mayotte,Manihot esculenta,2008
JF909227.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Seychelles:La Digue:SC04AP1:2009,DNA-B,"East African cassava mosaic Kenya virus isolate Seychelles:La Digue:SC04AP1:2009 segment DNA-B, complete sequence",2774,complete,Seychelles: La Digue,Seychelles,Manihot esculenta,2009
JF909228.1,,East African cassava mosaic Kenya virus,Begomovirus manihotiskenyaense,Seychelles:Mahe:SC17AR2:2005,DNA-B,"East African cassava mosaic Kenya virus isolate Seychelles:Mahe:SC17AR2:2005 segment DNA-B, complete sequence",2774,complete,Seychelles: Mahe,Seychelles,Manihot esculenta,2005
